635	1511
396	1474
640	1632
391	1433
160	1373
790	1564
632	1581
364	1530
593	1500
368	1565
555	1479
271	1404
407	1581
392	1483
458	1373
517	1466
861	1601
353	1396
518	1505
607	1505
543	1462
366	1436
458	1476
323	1380
362	1461
327	1448
480	1580
340	1473
174	1383
534	1441
441	1477
519	1484
440	1524
218	1347
217	1456
174	1382
687	1611
387	1374
469	1474
184	1455
421	1490
406	1603
540	1476
449	1428
727	1512
409	1380
255	1479
557	1657
409	1548
516	1467
